,Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces,rating
294,294,,,1541,Double Play Pilsner,American Pilsner,380,12.0,2.8009223448844804
295,295,0.055,,1321,Brewerhood Brown Ale,American Brown Ale,380,12.0,3.4915961686673507
296,296,0.08,,1320,Last Call Imperial Amber Ale,American Amber / Red Ale,380,12.0,2.4854570184993414
297,297,0.096,,1319,Pernicious Double IPA,American Double / Imperial IPA,380,12.0,1.007588006262647
298,298,0.052,,1303,6-4-3 Double Play Pilsner,German Pilsener,380,12.0,1.7575234442420995
299,299,,,1025,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,380,12.0,4.122149612264298
300,300,0.05,,1012,467 Ethan's Stout,American Stout,380,12.0,1.329830050708511
301,301,0.064,,942,1335 Wicked Snout,Saison / Farmhouse Ale,380,12.0,3.7618937276288005
302,302,0.045,,937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),380,12.0,0.6799664759366364
303,303,0.0559999999999999,37.0,888,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,0.33604860938720893
304,304,0.0559999999999999,37.0,886,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,2.279761812654686
305,305,0.0559999999999999,37.0,612,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,0.3806502201651468
306,306,0.046,35.0,611,834 Happy As Ale,American Pale Ale (APA),380,12.0,3.3012044074267792
307,307,0.059,,1372,Yellow Collar,Mead,422,12.0,0.2612917652275848
308,308,0.059,,1371,Green Collar,Mead,422,12.0,4.695927458380823
309,309,0.08,80.0,1812,Quarter Mile Double IPA,American Double / Imperial IPA,304,12.0,4.807607468156552
310,310,0.059,60.0,1547,Full Nelson Pale Ale,American Pale Ale (APA),382,12.0,3.8593683318664054
311,311,0.065,30.0,1546,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),382,12.0,4.037708390026879
312,312,0.053,22.0,1545,Blue Mountain Classic Lager,Euro Pale Lager,382,12.0,3.268008496111678
313,313,0.059,60.0,119,Full Nelson Pale Ale (2010),American Pale Ale (APA),382,12.0,2.247121553918307
314,314,0.049,16.0,1408,Kölsch 151,Kölsch,414,12.0,4.902099645300152
315,315,,,2490,Professor Black,American Stout,77,12.0,1.1548012667857288
316,316,,,2489,Little Boss,American Pale Wheat Ale,77,12.0,1.5854834200812302
317,317,,,2488,Van Dayum!,American Amber / Red Ale,77,12.0,4.678973455115482
318,318,,,2487,Spirit Animal,American Pale Ale (APA),77,12.0,3.80571271859996
319,319,0.07,,939,Toxic Sludge,American Black Ale,489,16.0,1.8432913758194776
320,320,0.06,40.0,692,Blue Point White IPA,American White IPA,489,12.0,2.543061180277543
321,321,0.044,16.0,667,Blue Point Summer Ale,American Blonde Ale,489,12.0,4.611514908654176
322,322,0.055,28.0,665,Toasted Lager,Vienna Lager,489,12.0,2.7433882552955833
323,323,0.06,,1607,Bohemian Export Lager,Dortmunder / Export Lager,364,12.0,3.4220208168417425
324,324,0.053,,1597,Altus Bohemes Altbier,Altbier,364,12.0,1.313617825309215
325,325,0.04,,344,Cherny Bock,Schwarzbier,364,12.0,3.288375363090175
326,326,0.05,,89,Czech Pilsner,Czech Pilsener,364,12.0,2.6095734785486324
327,327,0.05,,88,Viennese Lager,Vienna Lager,364,12.0,2.422726069563044
328,328,0.065,,1569,Mad Manatee IPA,American IPA,378,12.0,2.2510467700269423
329,329,0.055,,1568,Killer Whale Cream Ale,Cream Ale,378,12.0,2.446618998843433
330,330,0.06,,1188,Duke's Cold Nose Brown Ale,American Brown Ale,378,12.0,0.9705892127815274
331,331,0.042,30.0,1891,Longhop IPA,American IPA,281,16.0,1.2523279559018885
332,332,0.04,34.0,1890,Lucky Buck,Irish Dry Stout,281,16.0,2.8041659034523696
333,333,0.051,,577,Bomb Lager (New Recipe),Munich Helles Lager,525,12.0,1.7947564921463117
334,334,0.045,27.0,513,Bomb Lager (Old Recipe),Munich Helles Lager,525,12.0,0.3984603908218154
335,335,0.066,72.0,2422,Firestarter India Pale Ale,American IPA,107,12.0,3.662547721139457
336,336,0.075,22.0,1727,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,107,16.0,4.495683968899077
337,337,0.048,30.0,1614,Wood Splitter Pilsner,Czech Pilsener,107,16.0,2.71594426817767
338,338,0.0559999999999999,26.0,1613,Gyptoberfest,Märzen / Oktoberfest,107,12.0,4.611640589664767
339,339,0.07,94.0,1549,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),107,16.0,3.8083005225076634
340,340,0.047,,1548,Slow & Steady Golden Ale,American Blonde Ale,107,12.0,2.4255774203648457
341,341,0.068,,1517,Pink-I Raspberry IPA,American IPA,107,16.0,4.318277288275346
342,342,0.047,,1500,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,107,12.0,2.779167525754454
343,343,0.047,,1421,Live Local Golden Ale,American Blonde Ale,107,12.0,2.1244368961390365
344,344,0.048,38.0,1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),107,12.0,0.7263708714728423
345,345,0.049,,1184,Dirtbag Dunkel,Munich Dunkel Lager,107,16.0,2.3203027775612317
346,346,0.053,45.0,1183,Kindler Pale Ale,American Pale Ale (APA),107,12.0,0.6640778922163176
347,347,0.064,,1023,Mistress Winter Wheat,Winter Warmer,107,12.0,3.561063462167078
348,348,0.061,,998,Tent Pole Vanilla Porter,American Porter,107,16.0,2.42357028919038
349,349,0.0579999999999999,,997,Awry Rye Pale Ale,American Pale Ale (APA),107,12.0,3.3289439982170883
350,350,0.0579999999999999,,996,Demshitz Brown Ale,American Brown Ale,107,12.0,3.6924671642809463
351,351,0.048,,931,Wood Splitter Pilsner (2012),Czech Pilsener,107,12.0,0.434628401752053
352,352,0.048,,798,Brush Creek Blonde,American Blonde Ale,107,16.0,1.7335771267669486
353,353,0.066,72.0,633,Firestarter India Pale Ale,American IPA,107,16.0,0.5691961897055892
354,354,0.071,16.0,2062,Noche Dulce,American Porter,231,16.0,2.9727519125651565
355,355,0.045,8.0,1830,Porch Rocker,Radler,300,12.0,3.313277821505165
356,356,0.065,45.0,1629,Rebel IPA,American IPA,300,16.0,1.8026863656677128
357,357,0.055,,1601,Cold Snap,Witbier,300,12.0,0.4674601111061566
358,358,0.0559999999999999,,1427,Samuel Adams Winter Lager,Bock,300,12.0,3.9332979632197214
359,359,0.049,30.0,1349,Boston Lager,Vienna Lager,300,16.0,1.0309517429907566
360,360,0.049,30.0,1310,Boston Lager,Vienna Lager,300,12.0,4.457672033870024
361,361,0.053,15.0,1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,300,12.0,4.138390895694038
362,362,0.053,7.0,1144,Samuel Adams Summer Ale,American Pale Wheat Ale,300,12.0,1.0964727695837295
363,363,0.049,30.0,1143,Boston Lager,Vienna Lager,300,12.0,2.703547939218102
364,364,0.049,35.0,1395,Hazed & Infused,American Pale Ale (APA),417,12.0,1.0772179936773119
365,365,0.057,35.0,808,Hoopla Pale Ale,American Pale Ale (APA),417,12.0,2.971335763679698
366,366,0.049,35.0,81,Hazed & Infused (2010),American Pale Ale (APA),417,12.0,4.361718620845584
367,367,0.062,80.0,2596,Heavy Lifting,American IPA,31,12.0,2.0457153669972143
368,368,0.065,,2300,1492,American Pale Ale (APA),167,12.0,3.1799722084475794
369,369,0.0579999999999999,,2299,Mango Ginger,American IPA,167,12.0,4.614289163573339
370,370,0.047,,2298,Passenger,English Dark Mild Ale,167,12.0,1.4663166184164727
371,371,0.06,52.0,2107,Plum St. Porter,American Porter,219,12.0,3.933796512183527
372,372,0.057,52.0,1573,Plum St. Porter,American Porter,219,12.0,4.200245053857281
373,373,0.07,80.0,1289,Bozone HopZone IPA,American IPA,219,12.0,2.203666580993291
374,374,0.06,25.0,1288,Bozone Hefe Weizen,Hefeweizen,219,12.0,4.362634151077101
375,375,0.055,,470,Bozone Select Amber Ale,American Amber / Red Ale,219,12.0,0.7570974026394051
376,376,0.052,40.0,2167,Evil Owl,American Amber / Red Ale,207,12.0,1.52343049965119
377,377,0.05,,2204,Post Time Kölsch,Kölsch,195,16.0,4.3673738489626714
378,378,0.042,9.0,1522,Agave Wheat,American Pale Wheat Ale,391,12.0,4.053108243292734
379,379,0.045,15.0,397,SummerBright Ale,American Pale Wheat Ale,391,12.0,3.6898616970006906
380,380,0.062,68.0,193,Lucky U IPA,American IPA,391,12.0,0.09640964933808893
381,381,0.054,19.0,83,Avalanche Ale,American Amber / Red Ale,391,12.0,3.3996282443901737
382,382,0.05,,1802,"You're My Boy, Blue",Fruit / Vegetable Beer,308,12.0,0.6128881704948386
383,383,0.072,60.0,1801,Last Stop IPA,American IPA,308,12.0,2.3003124917862583
384,384,0.05,21.0,1800,Rollin Dirty Red Ale,Irish Red Ale,308,12.0,2.8433418317626824
385,385,0.055,28.0,1799,Are Wheat There Yet?,American Pale Wheat Ale,308,12.0,4.972693728992476
386,386,0.0579999999999999,,2619,Insert Hop Reference,American Pale Ale (APA),19,16.0,4.41946677213122
387,387,0.053,,2468,Manitou Amber,American Amber / Red Ale,85,16.0,4.228301342927932
388,388,0.067,,2637,Belfort,Saison / Farmhouse Ale,10,16.0,0.5357747431315663
389,389,0.06,,2636,Star Runner,Belgian Pale Ale,10,16.0,1.7203603034596076
390,390,0.098,,2598,Tart Side of the Barrel,American Double / Imperial Stout,10,16.0,2.281855250616656
391,391,0.06,,2597,Linnaeus Mango IPA,American IPA,10,16.0,1.6486195448288887
392,392,0.07,,2548,Beasts A'Burnin',Rauchbier,10,16.0,1.323940114228901
393,393,0.077,,2542,Verdun,Bière de Garde,10,16.0,4.919177983268448
394,394,0.065,,2541,Barrel Aged Triomphe,Belgian IPA,10,16.0,1.8096055255694388
395,395,0.065,,2504,Cherry Doppelbock,Doppelbock,10,16.0,1.5807575472819912
396,396,0.065,,2500,Tropical Saison,Saison / Farmhouse Ale,10,16.0,0.4487101554573242
397,397,0.065,,2499,Beach Patrol,Witbier,10,16.0,0.5731122799297578
398,398,0.05,,2498,Nuit Serpent,Belgian IPA,10,16.0,4.045732596075286
399,399,0.09,,2481,Paris,Saison / Farmhouse Ale,10,16.0,2.450808674212192
400,400,0.055,,2476,The Grand Army,Belgian IPA,10,16.0,4.44752568819589
401,401,0.059,,2467,Acidulated Trip,Saison / Farmhouse Ale,10,16.0,2.478116162522622
402,402,0.066,,2466,Root Stock,Rye Beer,10,16.0,3.6696406510066186
403,403,0.0409999999999999,,2465,Mind Games,Dunkelweizen,10,16.0,0.31526187387882487
404,404,0.0819999999999999,,2433,Sous Chef,Belgian Strong Pale Ale,10,16.0,3.49405069938213
405,405,0.065,,2418,Dubbelicious,Dubbel,10,16.0,1.1477150317488127
406,406,0.062,,2416,Psychopomp,Belgian Dark Ale,10,16.0,0.2461615792142935
407,407,,,2382,Fat Paczki,Belgian Dark Ale,10,16.0,2.8827681805946592
408,408,,,2381,Earth-Like Planets,Belgian Pale Ale,10,16.0,3.007801329630562
409,409,0.061,,2290,Ski Patrol,Witbier,10,16.0,0.6318341557095458
410,410,0.063,,2241,Viking Ice Hole,Oatmeal Stout,10,16.0,2.996801431039149
411,411,0.0559999999999999,,2240,Rye Porter,American Porter,10,16.0,0.955945619880289
412,412,0.099,,2137,Wizard Burial Ground,Quadrupel (Quad),10,16.0,2.5325656890315207
413,413,0.051,,2101,Smoky Wheat,Rauchbier,10,16.0,2.327626798242981
414,414,0.062,,2092,BRIPA,Belgian IPA,10,16.0,1.5985652462356315
415,415,0.062,,2091,Mela,Belgian Dark Ale,10,16.0,2.7613483618597376
416,416,0.053,,2086,W.I.P.A Snappa,Belgian IPA,10,16.0,2.037528461106678
417,417,0.063,,2023,Pepper in the Rye,Rye Beer,10,16.0,1.8746300135719718
418,418,0.064,,2006,Moe Lasses',American Stout,10,16.0,3.040252293792409
419,419,0.07,,1997,Pumpkin Tart,Fruit / Vegetable Beer,10,16.0,1.827918982445083
420,420,0.067,,1977,Undertaker,Belgian Dark Ale,10,16.0,1.3527171469447008
421,421,0.067,,1976,Undertaker (2014),Belgian Dark Ale,10,16.0,3.09419663744344
422,422,0.05,,1974,Coq D'Or,Belgian Pale Ale,10,16.0,1.7061514741235269
423,423,0.06,,1973,North French,Bière de Garde,10,16.0,0.3857698652089864
424,424,0.065,,1959,Agent a Deux,Belgian Dark Ale,10,16.0,3.409452295677765
425,425,0.045,,1958,Belgian Wit,Witbier,10,16.0,4.394194427830715
426,426,0.063,,1949,Pothole Stout,American Stout,10,16.0,2.128105951043069
427,427,0.093,,1947,Tree Bucket,Belgian IPA,10,16.0,1.3326341033019085
428,428,0.073,,1785,Le Flaneur Ale,American Wild Ale,10,16.0,2.9440863296828406
429,429,0.0559999999999999,,1651,Maize & Blueberry,Fruit / Vegetable Beer,10,16.0,2.312671802112929
430,430,0.093,,1443,Trebuchet Double IPA,American Double / Imperial IPA,10,16.0,0.09575373862738212
431,431,0.065,,1352,Contemplation,Bière de Garde,10,16.0,3.9957413584246297
432,432,0.05,,1267,Black Rabbit,American Black Ale,10,16.0,3.9766083581967377
433,433,0.09,,1266,Zaison,Saison / Farmhouse Ale,10,16.0,0.3917542600424595
434,434,0.0819999999999999,,1178,Vivant Tripel,Tripel,10,16.0,4.485078003828622
435,435,0.098,,1136,Tart Side of the Moon,Belgian Dark Ale,10,16.0,2.3109125509422896
436,436,0.06,,1044,Big Red Coq,American Amber / Red Ale,10,16.0,2.976313279609898
437,437,0.099,,1033,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),10,16.0,0.8011016655265091
438,438,0.095,,1031,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,10,16.0,4.1676609431805085
439,439,0.092,,909,Escoffier Bretta Ale,American Wild Ale,10,16.0,1.8766905433767345
440,440,0.065,,873,Contemplation (2012),Bière de Garde,10,16.0,1.7841133405144531
441,441,0.099,,860,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,10,16.0,2.0107279665912032
442,442,0.062,,677,Big Red Coq (2012),American Amber / Red Ale,10,16.0,3.1528496438668343
443,443,0.09,,671,Zaison (2012),Saison / Farmhouse Ale,10,16.0,1.5003580796313487
444,444,0.092,,670,Vivant Tripel (2012),Tripel,10,16.0,3.6633513466696637
445,445,0.0969999999999999,,669,Trebuchet Double IPA (2012),Belgian IPA,10,16.0,4.7412543787687955
446,446,0.085,,627,Kludde,Belgian Strong Dark Ale,10,16.0,1.70015006809492
447,447,0.055,,387,Farm Hand,Saison / Farmhouse Ale,10,16.0,3.9720155967837822
448,448,0.06,,385,Solitude,Belgian Pale Ale,10,16.0,3.2508119536110405
449,449,0.065,,384,Triomphe,Belgian IPA,10,16.0,1.656404754883417
450,450,,,1096,Tampa Pale Ale,American Pale Ale (APA),467,12.0,2.8093561872716473
451,451,,,1095,Orange Grove Wheat Ale,American Pale Wheat Ale,467,12.0,4.855305123459978
452,452,0.061,,2456,Broad Brook Ale,American Amber / Red Ale,89,16.0,1.9726367824780948
453,453,0.05,15.0,921,Northern Lights Amber Ale,American Amber / Red Ale,493,12.0,4.0222788770417885
454,454,0.052,17.0,920,Polar Pale Ale,American Pale Ale (APA),493,12.0,0.5601021086722718
455,455,0.048,,919,Chugach Session Ale,Cream Ale,493,12.0,0.6443318721921332
456,456,0.061,64.0,648,Fairweather IPA,American IPA,493,12.0,3.2054068193283793
457,457,0.068,47.0,1279,East India Pale Ale,English India Pale Ale (IPA),437,16.0,4.3690665845674515
458,458,0.045,,756,Brooklyn Summer Ale,English Pale Mild Ale,437,12.0,4.133846483444271
459,459,0.068,47.0,566,East India Pale Ale,English India Pale Ale (IPA),437,12.0,3.2516943324186354
460,460,0.045,,328,Brooklyn Summer Ale (2011),English Pale Mild Ale,437,12.0,3.782546330750746
461,461,0.052,,66,Brooklyn Lager (16 oz.),American Amber / Red Lager,437,16.0,1.1171477842076576
462,462,0.052,,65,Brooklyn Lager (12 oz.),American Amber / Red Lager,437,12.0,3.8555717178484787
463,463,0.08,,538,Tour de Nez Belgian IPA (Current),Belgian IPA,530,16.0,2.9292791218858563
464,464,,,504,Roler Bock (Current),Maibock / Helles Bock,530,16.0,1.307791681205401
465,465,0.073,85.0,383,Black Adder IBA (Current),American Black Ale,530,16.0,0.12335409228343364
466,466,0.099,,29,Very Noddy Lager (Current),Schwarzbier,530,16.0,4.948120012555746
467,467,0.062,42.0,28,Tule Duck Red Ale (Current),American Amber / Red Ale,530,16.0,0.6442163159733538
468,468,0.0579999999999999,35.0,27,Original Orange Blossom Ale (Current),Herbed / Spiced Beer,530,16.0,3.941661699962913
469,469,0.052,40.0,26,Black Noddy Lager (Current),Schwarzbier,530,16.0,4.91476444299365
470,470,0.053,,1627,Cleveland Beer Week 2013,Munich Helles Lager,357,16.0,2.5090311694846106
471,471,0.045,,2552,Painted Turtle,American Pale Ale (APA),56,12.0,4.088220148983902
472,472,0.06,40.0,2125,1836,American Blonde Ale,214,12.0,1.5059790860233084
473,473,0.06,20.0,2124,Summer's Wit,Witbier,214,12.0,1.0353792763310294
474,474,0.09,118.0,2123,More Cowbell,American Double / Imperial IPA,214,16.0,3.679803617438322
475,475,0.065,,2608,Wrath of Pele,American Brown Ale,24,16.0,3.5966091953751347
476,476,0.068,,2607,Black Beer'd,American Black Ale,24,16.0,4.45798186283098
477,477,0.078,,2606,Mr. Tea,Fruit / Vegetable Beer,24,24.0,1.9681461782663163
478,478,0.055,40.0,2478,Pale Alement,American Pale Ale (APA),24,12.0,0.8411168955567117
479,479,0.099,115.0,2471,Hopkick Dropkick,American Double / Imperial IPA,24,12.0,4.763930553335209
480,480,0.06,,2470,Kreamed Corn,Cream Ale,24,12.0,1.4076482569377107
481,481,0.065,,2464,Coconoats,American Pale Wheat Ale,24,16.0,0.667589134786789
482,482,0.068,16.0,2160,Joey Wheat,American Pale Wheat Ale,24,16.0,1.2858885165850857
483,483,0.072,86.0,2158,3:33 Black IPA,American IPA,24,16.0,3.3216976278518424
484,484,0.068,,2072,MCA,American IPA,24,16.0,4.423771121006868
485,485,0.055,40.0,2054,Pale Alement,American Pale Ale (APA),24,16.0,0.05047092686785548
486,486,0.05,14.0,2196,Couch Select Lager,American Pale Lager,197,12.0,2.3050688563917845
487,487,0.0559999999999999,36.0,668,Mucho Aloha Hawaiian Pale Ale,American Pale Ale (APA),517,12.0,3.1639541085568332
488,488,0.049,,52,Heinnieweisse Weissebier,Hefeweizen,556,12.0,0.4866868363548216
489,489,0.068,,51,Snapperhead IPA,American IPA,556,12.0,0.7829818312000802
490,490,0.049,,50,Moo Thunder Stout,Milk / Sweet Stout,556,12.0,0.8665477829804846
491,491,0.043,,49,Porkslap Pale Ale,American Pale Ale (APA),556,12.0,2.7527042466695724
492,492,0.093,,2657,Blackbeard,American Double / Imperial Stout,5,12.0,2.8859876324117906
493,493,0.062,,2656,Rye Knot,American Brown Ale,5,12.0,0.5711574055756213
494,494,0.06,,2655,Dead Arm,American Pale Ale (APA),5,12.0,1.792801109806632
495,495,0.048,,2654,32°/50° Kölsch ,Kölsch,5,16.0,0.9937939243021199
496,496,0.077,,2653,HopArt,American IPA,5,16.0,3.8504204760724754
497,497,0.0969999999999999,,2652,Boy King,American Double / Imperial IPA,5,16.0,3.1959010428444183
498,498,0.052,,2252,Gran Sport,American Porter,182,16.0,1.386238413946697
499,499,0.053,25.0,2214,Horny Toad Cerveza,American Blonde Ale,182,16.0,2.2990640555871034
500,500,0.063,35.0,2213,Native Amber,American Amber / Red Ale,182,16.0,4.202701414438984
501,501,0.068,100.0,1442,F5 IPA,American IPA,182,16.0,2.0572049071957843
502,502,0.063,35.0,170,Native Amber (2013),American Amber / Red Ale,182,16.0,0.013855272851224232
503,503,0.053,25.0,169,Horny Toad Cerveza (2013),American Blonde Ale,182,16.0,2.072784378200851
504,504,0.068,100.0,2315,Hopportunity Knocks IPA,American IPA,155,12.0,1.1028826187025942
505,505,0.06,,1808,Pilot Rock Porter,American Porter,155,12.0,1.7046626715955682
506,506,0.0559999999999999,55.0,1419,Caldera Pale Ale,American Pale Ale (APA),155,12.0,3.1035271843314116
507,507,0.039,16.0,878,Lawnmower Lager,American Adjunct Lager,155,12.0,3.268671963335587
508,508,0.054,24.0,794,Ashland Amber Ale (2009),American Amber / Red Ale,155,12.0,1.7012537273446948
509,509,0.061,94.0,793,Caldera IPA (2009),American IPA,155,12.0,4.72971080138212
510,510,0.061,94.0,792,Caldera IPA (2007),American IPA,155,12.0,3.779868769641155
511,511,0.0559999999999999,55.0,791,Caldera Pale Ale (2010),American Pale Ale (APA),155,12.0,1.5574346961669767
512,512,0.0559999999999999,55.0,790,Caldera Pale Ale (2009),American Pale Ale (APA),155,12.0,2.8329621999451913
513,513,0.0559999999999999,55.0,789,Caldera Pale Ale (2005),American Pale Ale (APA),155,12.0,2.3910966610193407
514,514,0.0559999999999999,55.0,788,Caldera Pale Ale (2007),American Pale Ale (APA),155,12.0,2.0031515352402014
515,515,0.0559999999999999,55.0,38,Caldera Pale Ale (2011),American Pale Ale (APA),155,12.0,1.145487680710453
516,516,0.054,24.0,37,Ashland Amber Ale,American Amber / Red Ale,155,12.0,3.5782512202596446
517,517,0.061,94.0,36,Caldera IPA,American IPA,155,12.0,4.648223221426859
518,518,0.05,,2257,Remain in Light,American Pilsner,178,12.0,0.8613140869829006
519,519,0.065,,2256,Flower Child (2014),American IPA,178,12.0,2.940621965879804
520,520,,,870,THP White (2006),Witbier,497,12.0,4.138187238684154
521,521,,,869,THP Amber (2006),American Amber / Red Ale,497,12.0,0.1766450896653604
522,522,,,868,THP Light (2006),American Blonde Ale,497,12.0,4.362336464452853
523,523,,,867,THP Dark (2006),English Dark Mild Ale,497,12.0,3.0586334586580715
524,524,0.099,43.0,2068,Imperial Pumpkin Stout,Pumpkin Ale,230,16.0,0.13903405072415664
525,525,0.09,130.0,2067,Dead-Eye DIPA,American Double / Imperial IPA,230,16.0,1.6226474620246623
